SQL> set line 150
SQL> select employee_id, first_name, salary, hire_date, department_id from employees;

EMPLOYEE_ID FIRST_NAME               SALARY HIRE_DATE DEPARTMENT_ID                                                                                   
Susan Mavris                                                                                                                                                                                            
Hermann Baer                                                                                                                                                                                            
Shelley Higgins                                                                                                                                                                                         
William Gietz                                                                                                                                                                                           

107 rows selected.

SQL> set pages 150
SQL> select last_name, length(last_name) from employees;

LAST_NAME                 LENGTH(LAST_NAME)                                                                                                                                                             
------------------------- -----------------                                                                                                                                                             
King                                      4                                                                                                                                                             
Kochhar                                   7                                                                                                                                                             
De Haan                                   7                                                                                                                                                             
Hunold                                    6                                                                                                                                                             
Ernst                                     5                                                                                                                                                             
Austin                                    6                                                                                                                                                             
Pataballa                                 9                                                                                                                                                             
Lorentz                                   7                                                                                                                                                             
Greenberg                                 9                                                                                                                                                             
Faviet                                    6                                                                                                                                                             
Chen                                      4                                                                                                                                                             
Sciarra                                   7                                                                                                                                                             
Urman                                     5                                                                                                                                                             
Popp                                      4                                                                                                                                                             
Raphaely                                  8                                                                                                                                                             
Khoo                                      4                                                                                                                                                             
Baida                                     5                                                                                                                                                             
Tobias                                    6                                                                                                                                                             
Himuro                                    6                                                                                                                                                             
Colmenares                               10                                                                                                                                                             
Weiss                                     5                                                                                                                                                             
Fripp                                     5                                                                                                                                                             
Kaufling                                  8                                                                                                                                                             
Vollman                                   7                                                                                                                                                             
Mourgos                                   7                                                                                                                                                             
Nayer                                     5                                                                                                                                                             
Mikkilineni                              11                                                                                                                                                             
Landry                                    6                                                                                                                                                             
Markle                                    6                                                                                                                                                             
Bissot                                    6                                                                                                                                                             
Atkinson                                  8                                                                                                                                                             
Marlow                                    6                                                                                                                                                             
Olson                                     5                                                                                                                                                             
Mallin                                    6                                                                                                                                                             
Rogers                                    6                                                                                                                                                             
Gee                                       3                                                                                                                                                             
Philtanker                               10                                                                                                                                                             
Ladwig                                    6                                                                                                                                                             
Stiles                                    6                                                                                                                                                             
Seo                                       3                                                                                                                                                             
Patel                                     5                                                                                                                                                             
Rajs                                      4                                                                                                                                                             
Davies                                    6                                                                                                                                                             
Matos                                     5                                                                                                                                                             
Vargas                                    6                                                                                                                                                             
Russell                                   7                                                                                                                                                             
Partners                                  8                                                                                                                                                             
Errazuriz                                 9                                                                                                                                                             
Cambrault                                 9                                                                                                                                                             
Zlotkey                                   7                                                                                                                                                             
Tucker                                    6                                                                                                                                                             
Bernstein                                 9                                                                                                                                                             
Hall                                      4                                                                                                                                                             
Olsen                                     5                                                                                                                                                             
Cambrault                                 9                                                                                                                                                             
Tuvault                                   7                                                                                                                                                             
King                                      4                                                                                                                                                             
Sully                                     5                                                                                                                                                             
McEwen                                    6                                                                                                                                                             
Smith                                     5                                                                                                                                                             
Doran                                     5                                                                                                                                                             
Sewall                                    6                                                                                                                                                             
Vishney                                   7                                                                                                                                                             
Greene                                    6                                                                                                                                                             
Marvins                                   7                                                                                                                                                             
Lee                                       3                                                                                                                                                             
Ande                                      4                                                                                                                                                             
Banda                                     5                                                                                                                                                             
Ozer                                      4                                                                                                                                                             
Bloom                                     5                                                                                                                                                             
Fox                                       3                                                                                                                                                             
Smith                                     5                                                                                                                                                             
Bates                                     5                                                                                                                                                             
Kumar                                     5                                                                                                                                                             
Abel                                      4                                                                                                                                                             
Hutton                                    6                                                                                                                                                             
Taylor                                    6                                                                                                                                                             
Livingston                               10                                                                                                                                                             
Grant                                     5                                                                                                                                                             
Johnson                                   7                                                                                                                                                             
Taylor                                    6                                                                                                                                                             
Fleaur                                    6                                                                                                                                                             
Sullivan                                  8                                                                                                                                                             
Geoni                                     5                                                                                                                                                             
Sarchand                                  8                                                                                                                                                             
Bull                                      4                                                                                                                                                             
Dellinger                                 9                                                                                                                                                             
Cabrio                                    6                                                                                                                                                             
Chung                                     5                                                                                                                                                             
Dilly                                     5                                                                                                                                                             
Gates                                     5                                                                                                                                                             
Perkins                                   7                                                                                                                                                             
Bell                                      4                                                                                                                                                             
Everett                                   7                                                                                                                                                             
McCain                                    6                                                                                                                                                             
Jones                                     5                                                                                                                                                             
Walsh                                     5                                                                                                                                                             
Feeney                                    6                                                                                                                                                             
OConnell                                  8                                                                                                                                                             
Grant                                     5                                                                                                                                                             
Whalen                                    6                                                                                                                                                             
Hartstein                                 9                                                                                                                                                             
Fay                                       3                                                                                                                                                             
Mavris                                    6                                                                                                                                                             
Baer                                      4                                                                                                                                                             
Higgins                                   7                                                                                                                                                             
Gietz                                     5                                                                                                                                                             

107 rows selected.

SQL> select last_name from employees where length(last_name)>5;

LAST_NAME                                                                                                                                                                                               
-------------------------                                                                                                                                                                               
Kochhar                                                                                                                                                                                                 
De Haan                                                                                                                                                                                                 
Hunold                                                                                                                                                                                                  
Austin                                                                                                                                                                                                  
Pataballa                                                                                                                                                                                               
Lorentz                                                                                                                                                                                                 
Greenberg                                                                                                                                                                                               
Faviet                                                                                                                                                                                                  
Sciarra                                                                                                                                                                                                 
Raphaely                                                                                                                                                                                                
Tobias                                                                                                                                                                                                  
Himuro                                                                                                                                                                                                  
Colmenares                                                                                                                                                                                              
Kaufling                                                                                                                                                                                                
Vollman                                                                                                                                                                                                 
Mourgos                                                                                                                                                                                                 
Mikkilineni                                                                                                                                                                                             
Landry                                                                                                                                                                                                  
Markle                                                                                                                                                                                                  
Bissot                                                                                                                                                                                                  
Atkinson                                                                                                                                                                                                
Marlow                                                                                                                                                                                                  
Mallin                                                                                                                                                                                                  
Rogers                                                                                                                                                                                                  
Philtanker                                                                                                                                                                                              
Ladwig                                                                                                                                                                                                  
Stiles                                                                                                                                                                                                  
Davies                                                                                                                                                                                                  
Vargas                                                                                                                                                                                                  
Russell                                                                                                                                                                                                 
Partners                                                                                                                                                                                                
Errazuriz                                                                                                                                                                                               
Cambrault                                                                                                                                                                                               
Zlotkey                                                                                                                                                                                                 
Tucker                                                                                                                                                                                                  
Bernstein                                                                                                                                                                                               
Cambrault                                                                                                                                                                                               
Tuvault                                                                                                                                                                                                 
McEwen                                                                                                                                                                                                  
Sewall                                                                                                                                                                                                  
Vishney                                                                                                                                                                                                 
Greene                                                                                                                                                                                                  
Marvins                                                                                                                                                                                                 
Hutton                                                                                                                                                                                                  
Taylor                                                                                                                                                                                                  
Livingston                                                                                                                                                                                              
Johnson                                                                                                                                                                                                 
Taylor                                                                                                                                                                                                  
Fleaur                                                                                                                                                                                                  
Sullivan                                                                                                                                                                                                
Sarchand                                                                                                                                                                                                
Dellinger                                                                                                                                                                                               
Cabrio                                                                                                                                                                                                  
Perkins                                                                                                                                                                                                 
Everett                                                                                                                                                                                                 
McCain                                                                                                                                                                                                  
Feeney                                                                                                                                                                                                  
OConnell                                                                                                                                                                                                
Whalen                                                                                                                                                                                                  
Hartstein                                                                                                                                                                                               
Mavris                                                                                                                                                                                                  
Higgins                                                                                                                                                                                                 

62 rows selected.

SQL> select last_name from employees where length(last_name)=5;

LAST_NAME                                                                                                                                                                                               
-------------------------                                                                                                                                                                               
Ernst                                                                                                                                                                                                   
Urman                                                                                                                                                                                                   
Baida                                                                                                                                                                                                   
Weiss                                                                                                                                                                                                   
Fripp                                                                                                                                                                                                   
Nayer                                                                                                                                                                                                   
Olson                                                                                                                                                                                                   
Patel                                                                                                                                                                                                   
Matos                                                                                                                                                                                                   
Olsen                                                                                                                                                                                                   
Sully                                                                                                                                                                                                   
Smith                                                                                                                                                                                                   
Doran                                                                                                                                                                                                   
Banda                                                                                                                                                                                                   
Bloom                                                                                                                                                                                                   
Smith                                                                                                                                                                                                   
Bates                                                                                                                                                                                                   
Kumar                                                                                                                                                                                                   
Grant                                                                                                                                                                                                   
Geoni                                                                                                                                                                                                   
Chung                                                                                                                                                                                                   
Dilly                                                                                                                                                                                                   
Gates                                                                                                                                                                                                   
Jones                                                                                                                                                                                                   
Walsh                                                                                                                                                                                                   
Grant                                                                                                                                                                                                   
Gietz                                                                                                                                                                                                   

27 rows selected.

SQL> select length('arisha') from dual;

LENGTH('ARISHA')                                                                                                                                                                                        
----------------                                                                                                                                                                                        
               6                                                                                                                                                                                        

SQL> select substr('arisha','ar') from dual;
select substr('arisha','ar') from dual
                       *
ERROR at line 1:
ORA-01722: invalid number 


SQL> select substr('arisha',5) from dual;

SU                                                                                                                                                                                                      
--                                                                                                                                                                                                      
ha                                                                                                                                                                                                      

SQL> select substr('arisha',1) from dual;

SUBSTR                                                                                                                                                                                                  
------                                                                                                                                                                                                  
arisha                                                                                                                                                                                                  

SQL> select substr('arisha',2) from dual;

SUBST                                                                                                                                                                                                   
-----                                                                                                                                                                                                   
risha                                                                                                                                                                                                   

SQL> select substr(last_name, 5) from employees;

SUBSTR(LAST_NAME,5)                                                                                                                                                                                     
------------------------------------------------------------------------------------                                                                                                                    
                                                                                                                                                                                                        
